contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,collateralAsset,debtAsset,debtToCover,liquidatedCollateralAmount,liquidator,receiveAToken,user
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x421900e336c1d0a9d34ed3fefb608df112a0d9c851edd5d8324de659763ddae1,59,2023-07-20 16:55:35.000 UTC,1.7735702e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1060634493677903314469,588425125625857957,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x4eb08984a4255cd88328f831b8f61745fc7e5ef2b314e15b7142956775cd9d38,254,2023-07-14 18:26:23.000 UTC,1.7693468e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3504344313253448704,3662039807349853895,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x4ebde1e8ad8e205d4de268ba758e5725eafbc6fd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa4c0917b0dd2d436483b7f84ca4da5ed29d7ef0f250935f707b6c00dd2d4f1ba,89,2023-07-14 01:11:47.000 UTC,1.7688356e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xae78736cd615f374d3085123a210448e74fc6393,705086203935039142,5121811,0x7d32c90762e22379235fc311fdb16fab399ed40a,false,0xfad9ea29ae51b72a605c9952fe49048c76109577
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x147f583e099b6c72d6ce8128fe67b16a06fe3b2bd38b98c1cf2151db34ed74e8,120,2023-04-20 00:06:35.000 UTC,1.708408e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,2821252206093766945883,1522601790860803466,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xfbb90f7e2138ec2dd0c504de94f37fb8d02326945987d1230f30cf39d1d1909f,20,2023-04-14 00:30:47.000 UTC,1.7041917e+07,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,726753593943236845,1526399137,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0xd9a46702e89d63f0b0c5197976088039b9f5dc06
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd97cd31d98cf11eabf4e42055e1a09d27d4e97b41792e9a79e715f14eb965a2e,182,2023-03-11 17:24:23.000 UTC,1.68063e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,17500490058,11934575826684149704,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x61626570902dfbdac61bc49d3842836ba93a0ff7
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x9b951c98ad0dbbf1d8aec216a238400fb5d5876c4f38f6fe9c74b34d0349b10d,43,2023-05-01 20:42:35.000 UTC,1.7168419e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,2819309634,1626392737434155280,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0xff9b90914e248339ab0a50bf4798ef8b012eac79
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xef36670a65bf317f100321c53ab2a74d74f48c4b9bacf193b13261298947acb7,106,2023-07-07 04:55:59.000 UTC,1.7639693e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,990241516,558375018168742871,0x7d32c90762e22379235fc311fdb16fab399ed40a,false,0xd2137e8cec478083548b3d6d172da545b94716b9
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcc3090636601320a2c03fc2d1241ea48f8c95d476e97fe433e22be7190707c8d,132,2023-07-07 00:02:11.000 UTC,1.7638235e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,5479602862,3105351873294757573,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,false,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x725359e498d3aeb7336439b5e08531b962779a2140b9e5aa6944303edf04f630,22,2023-07-07 00:03:11.000 UTC,1.763824e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6812415893,3883081239590686287,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x4ebde1e8ad8e205d4de268ba758e5725eafbc6fd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa99fe3caccf7cf6a96e9094d143c571b764667205eaffc7096dfbf6ffe040042,279,2023-07-07 02:54:59.000 UTC,1.7639092e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,748197446,2594141,0x6dce52e318338b0cc30969ada8e0c95d24c37a28,false,0xad591a6d35237dada634d43c1c9a5b10d6ed36f6
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8c18ba22a2b86c48e82951c1ea8ee6b03b7e6740a12c6dc109847858fde68f60,22,2023-03-22 19:48:47.000 UTC,1.6885309e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,41802188647,25402963806691327747,0x777777751f9115c5491375c28080e8c8aab99554,false,0xff9b90914e248339ab0a50bf4798ef8b012eac79
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x768402b235801f3263f9bd303767a02a0464c6ea40eebd4fe8d08e70ded84ec9,64,2023-06-14 23:14:23.000 UTC,1.7481367e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1382549554,876106768372463974,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x86d396b17860a0bcc4aaa86c4062d9d26e0cb5d7
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x65a2f4817cc6f21086357369417d6efd34d20baf3ac81d5583e2f24f896c9e88,49,2023-06-10 05:21:11.000 UTC,1.7447665e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,13872480744,8183309189478844608,0xd050e0a4838d74769228b49dff97241b4ef3805d,false,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xc758ac03906f5aecddc59b07561af1143d5241c72d5b7603b9ae5bf8147335f9,336,2023-06-10 15:14:11.000 UTC,1.745059e+07,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xdac17f958d2ee523a2206206994597c13d831ec7,1140886465,1181683254,0xe9761f280e603ef4ca35b9ec195cdc1acbfb3965,false,0x2db98d6507f14615cd9b9b287d8109328b6dc209
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xc0fda5700bb6762efcc3fd2ae3a43937b7e7752dabcc8f728be72c49620db961,179,2023-04-26 23:25:23.000 UTC,1.7133646e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,203137033211066809557,113682825486997495,0xac917b7ffb3292bdcb6107c4ee1513afc222acf4,false,0x238643d4106c7c6206f8dc31acb59cd24c979d12
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe2552515fa61ac12e8e7c9c36c259671385677193f397f6ec5de40f7124096fe,341,2023-04-26 20:01:47.000 UTC,1.7132641e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3913270934,2263510382739584577,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x05cfd4b9b37f4f8736b6da569fb4262d36f57f56
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x6bb4dea7338832e8e4777e384e6e73810095cb66d4db3bd51ccb6e44d6630db4,81,2023-07-18 16:49:23.000 UTC,1.7721404e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2807567841,9911129,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf6da405abf5b1b3dab9baa053183a573b798debd9a447ef2a7b97164c562bc2d,20,2023-06-10 04:24:23.000 UTC,1.7447383e+07,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xdac17f958d2ee523a2206206994597c13d831ec7,21413170172,5889349934245473976404,0xf35be9a9a0d4b67e776115fa3b6381986379894d,false,0x3b06bc7b205f1a827f6504244db7a8f5b0bf7dfa
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe5520fc22bee12e5566a4905b467853e36551fe8a8c39d13faed97b995b92793,51,2023-06-10 04:24:23.000 UTC,1.7447383e+07,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xdac17f958d2ee523a2206206994597c13d831ec7,11037278153,223131849316646128043,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x20ad988487d6a53fea7918657f45fe0bb8fd8183
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1c58725ee9df9395ee6f248ef4b7210246b895a4043de9c47487ed3037918c56,18,2023-06-10 04:24:35.000 UTC,1.7447384e+07,0xd533a949740bb3306d119cc777fa900ba034cd52,0x6b175474e89094c44da98b954eedeac495271d0f,24145785037889731231164,38675770958690701526227,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x61f41775e63baf8ef689ef03109f9b47908aed21
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x6baf921d9135ccb19c788b29d3a014eaf2206bfd63f643d174ede16ce29cb1bb,132,2023-06-10 04:25:35.000 UTC,1.7447389e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,6747017106,3902274862717352292,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x7ed571262cdae3367af4fa621ab0f480d7242409
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x5b71d9779b388f5afa77eb1ff1ab487bc7a1354b99e313e43d135fe655e46868,20,2023-06-10 04:26:47.000 UTC,1.7447395e+07,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,22628234761,482297124320574129217,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x471d2c4d472c5490ffde2c4f7bf902d7e6eed24e
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa6ae60e12e41bbbc52c56503d1f11743a0a63abfb0da1133d56b57ac66607ab4,18,2023-06-10 13:12:23.000 UTC,1.744999e+07,0x514910771af9ca656af840dff83e8264ecf986ca,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1755583746,377301110384818935882,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x64537fda38e99d24919967f65812695cf3a5d8f0
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1dcacd5eabe40b2b7f41374a72322713a2224d90e443063481ea86207e1337e1,17,2023-06-10 05:47:11.000 UTC,1.7447792e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1417285963111114441913,841884059475003920,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x94031c36f941c7cbdaf33ab2f42d844ee58eeaa746a153c04df2c4a7b586d5c8,18,2023-06-10 06:20:11.000 UTC,1.7447956e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1578237067,940941648731581333,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xff9b90914e248339ab0a50bf4798ef8b012eac79
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xacc1ed572dd6ffc985b339bd57bdfbcd671a0b4e35773965cfc71ddecb1e4d71,22,2023-06-10 08:03:47.000 UTC,1.7448469e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,10576119224,6422480378794107633,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xc8bfba0bcfd9a42d363881199b33c28437fc38bb
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x449355391f467817690618ba298faff4b762ad3ae2002874e518886bdaa7bf67,22,2023-06-14 20:32:35.000 UTC,1.7480572e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,246764048976,156798077748226640901,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xe38c63e23798b6894d98266e6ddbd0cbd5a6760a
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xfb71acded3b7938332fd272a57923365fbd0dfda051e3e65cff473bb80fa17c8,409,2023-06-14 20:32:35.000 UTC,1.7480572e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7268997047,4619927255861047157,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x205a61daa83d213d4e87602401f4616486a52058
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xeab95183a1e4c15a1d7909ca445373fe0fe2ecb4b1d50b9dfb8a9461c3f77ad2,177,2023-06-14 20:33:11.000 UTC,1.7480575e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,1509056531,6322408,0x6dce52e318338b0cc30969ada8e0c95d24c37a28,false,0x4f1d99b6e2876aafb3e3c1f75120a6344b7965c1
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xfab3956350d818d0a2bc98354b498224569c63b3be0e043f203f57307dcfb65e,50,2023-06-14 20:59:35.000 UTC,1.7480707e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,6939718074,4432252794120614705,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x945c7654c6cad43e5928f686a14db3c88c8473e5cdebf063a529d12876c909d5,69,2023-06-14 20:59:35.000 UTC,1.7480707e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3163898853,2021189736664431319,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0xde092a220313cede58750434b66d46b5ff494cbb
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1fb250792c66539ceea0f50f750a4df3575aef7fdac3485a798cf04ec910a722,29,2023-03-14 05:13:11.000 UTC,1.6824036e+07,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,50010325,12853676715,0x777777751f9115c5491375c28080e8c8aab99554,false,0x9073b943c749b85e83390c18cd45df85dcd2e9cc
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xc1201b11fd441189e3bcfb33b5170320e9cfb55195d912ecb4daf9bd7cbce563,15,2023-06-15 09:48:47.000 UTC,1.7484498e+07,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1009070766,585248017722730678,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x1b7a9c831b4f2088fa6eae337088ae2fc9913ef5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x452f3f371ce293dd61cbcd97338f8c3ac951e17c1bcd17e885cc63065a94aa79,218,2023-06-15 12:40:59.000 UTC,1.7485341e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,480165759,305849034311497631,0xee9039d957d313546e6edcab425aa18b7bfd9e45,false,0xeb350d4315fa5332a0efac7c2365ca2e414acabd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb0479b8fe9e81f029097db88f450ae1ce386f44e41cc1c296d63f8b1f871b74f,196,2023-06-15 12:53:35.000 UTC,1.7485404e+07,0x6b175474e89094c44da98b954eedeac495271d0f,0xdac17f958d2ee523a2206206994597c13d831ec7,507619033,522489981685391689762,0xee9039d957d313546e6edcab425aa18b7bfd9e45,false,0x9336e67670b8b70abe8753efe7ebf60e6cdd0bed
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd29a999a4007cd415b5cba88ce0d0f64596ef9c9f7a3ebfa76d0ec3490ed3a97,24,2023-06-15 01:43:23.000 UTC,1.7482103e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,991335248,626174673283481268,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,false,0xae5ee34994dce7bace81fab0f163895505f92225
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x46509632d968360c4a0387d9e714a77beb97632c5a946f2905d684c02baedd1f,22,2023-06-15 01:52:35.000 UTC,1.7482148e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1526850250,969192575927485334,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x54f9a36bcb815053f8cb37bcb8d7373bfd69c21e
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf2b0164c48c87e654b39d7633374600a079a810e3e2f3041e8883652f1e26452,49,2023-06-15 11:38:35.000 UTC,1.7485034e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,876250678,560892602988071439,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0c204857fab5e5310ff746b3122a02a726a3f2f19252d1f96d254c3a1bd5e77f,17,2023-06-15 11:56:47.000 UTC,1.7485124e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,803444984,511766755277559610,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0xff5f770d5f43237a53a05c9451fbbaa677c3af97
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x9f10b8a28ce1a5f2d9d9b14c82e8581902ab9bd3cadef7e512407ad51a9b161d,26,2023-06-15 12:06:11.000 UTC,1.7485171e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1083677984,690265514978194398,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0xff9b90914e248339ab0a50bf4798ef8b012eac79
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x3f1bc7c4c3527b09e05b690ea7e6efebf21afc7ae31579ebc0871017a3782e52,15,2023-06-15 06:55:47.000 UTC,1.7483645e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,2502339075,1598330609461475679,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x1f3c60725065f66748d542493b2cd4eb993cf7ce
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x9e9bb19ba280cd4d187d775898145231cff3eebb9781342e647e35cc64a66904,18,2023-07-01 22:33:23.000 UTC,1.7602192e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x514910771af9ca656af840dff83e8264ecf986ca,1024961946424905371586,3608047478270926563,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x837bbdccac71d15e03a6e8de25ebaecbd003a307
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x14708b7b981cfd15c3ab1d1f2c2d12c1c90bb1c2106963451250e7ab5ed7d37e,100,2023-03-09 20:15:23.000 UTC,1.6792953e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x6b175474e89094c44da98b954eedeac495271d0f,2112769050632108548339,10760887,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0xac09bfb56d8fb953e0adc74dfd01f9a5346894b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x4a4aa268e36194cf3bbe967155729bf49aa82d37f2506b2b29c15e3ad0faace4,24,2023-03-09 20:44:23.000 UTC,1.6793097e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,36070627636,26043504552917766385,0x0edc1e3a69ff68cf34bdffa83f2f69d2c48170a1,false,0xf38c5c71cf44dcdd0a3d5c8513aa8d1e8e4c3c05
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x2f0e0b5c6ce1bd50add4f5e78213e3502c7764c0d3a107e084e323e741784462,99,2023-03-09 20:44:23.000 UTC,1.6793097e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2391208193,1726486217257175231,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0xde092a220313cede58750434b66d46b5ff494cbb
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x84107c9e6b8f6e43ef8844cd881cae19911d11cc4db6285685f5ae0180dcab9e,167,2023-03-09 20:44:35.000 UTC,1.6793098e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5512987301,3980454992983680406,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xb18320796a1d2c3ebe65edce7e78eb6a97bafd73
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcb47691f5ea29808d3d88cd0827a46b78732c53f97ac2fa266dfbcb2ad47181e,268,2023-03-09 20:50:59.000 UTC,1.6793128e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1510292228,1097609878395010181,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x5ec38fa1aba800ad9745553afcee2e538a11048a
