contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,collateralAsset,debtAsset,debtToCover,liquidatedCollateralAmount,liquidator,receiveAToken,user
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x4742700c459161f8e850ced602398a1c810cb72863bb32e2750b0bfa255a34f3,99,2023-03-09 20:59:23.000 UTC,1.6793168e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3134414299,2313735602090191147,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x05cfd4b9b37f4f8736b6da569fb4262d36f57f56
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x557e28132f84179bfac46a9fe225be9d8b5ce1d1f7fd107635e57fb99603cef7,64,2023-07-20 09:11:11.000 UTC,1.7733403e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x514910771af9ca656af840dff83e8264ecf986ca,131219193905064735136,3554641,0x7d32c90762e22379235fc311fdb16fab399ed40a,false,0x837bbdccac71d15e03a6e8de25ebaecbd003a307
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd1ebc8319b863d1e3e8a85c0482ad23550d6e7ccf9b9d208465bf45945e22d08,126,2023-07-20 09:11:11.000 UTC,1.7733403e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x514910771af9ca656af840dff83e8264ecf986ca,60003127937077068530,256867738794884008,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x7ccab4d5ebc808d3cf5fa4f5311dd6e35267861e
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf03d57cd314850a0d68314696e9cb1ad4345309860ba1d78e634132b6f8db29b,44,2023-05-12 02:56:35.000 UTC,1.7241323e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,6943469193917236573945,4093957538219814916,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0xde092a220313cede58750434b66d46b5ff494cbb
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x235ee0e0bee8fc99e1909c4e7609f2420d80b385e55937304a713dfa60da236f,61,2023-05-12 03:56:47.000 UTC,1.724162e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,3262653585269702810470,1931697469776585122,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x9cfa5ea1a16712cfcd3a4760bf3fcb63f5b42a29
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb1a7ab9557dffef8e038d882ffdb7dcc1719b0e0287f0d57ff3fff88b8569b07,456,2023-05-12 05:51:11.000 UTC,1.7242179e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,2527521796,10129951,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xac09bfb56d8fb953e0adc74dfd01f9a5346894b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xbcb07ad9a031d81ff69b9ce911409758ec814309d26d542483bd5d6ebcdfd299,81,2023-04-19 08:54:11.000 UTC,1.7079596e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3486295926,1831923793504811257,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe36da8bbae4baa76b70dad6e0bc7a06cce74300e3087b5da4b3fa629cb1d50d7,150,2023-06-19 18:32:35.000 UTC,1.751559e+07,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,303838471,6269567815688024031,0x594efbe5a71a10a958d812b4c65f3dfa60922a15,false,0xaa2a255b2757cce6d77c094b6e06a640a9dace1b
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x2241766c17311991be3b0d67f480d0b8ea8242cdb17d98f51f2d9eda67dc4622,26,2023-07-06 14:29:35.000 UTC,1.76354e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,13624182340,7604519260510908783,0xd050e0a4838d74769228b49dff97241b4ef3805d,false,0x4ebde1e8ad8e205d4de268ba758e5725eafbc6fd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe53cecfb8385442bc61ae447137d7c9ccb1793cb3b9bec1edd810e973ba5d004,38,2023-07-20 07:40:59.000 UTC,1.7732954e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1969278929,6832668,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x36e61ac5a3297da0d9bffbe7827b3d98bc59c955
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe2ac07ea6a7eefd9f9edf1267944e12667d694ff9d1bf2125db5160c190bdfc1,13,2023-07-20 08:01:47.000 UTC,1.7733056e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1403888065,766994753247479231,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x85f49fbdbb81273167291c028602aad8b165feef819d44ea072306a94edfd5ad,54,2023-06-30 13:47:47.000 UTC,1.7592485e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4504467697,15748232,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb3409ae567fb95aaca64eedadac84afce6882e633ed518acd6a68c0ffeff0cbb,150,2023-04-19 08:11:59.000 UTC,1.7079387e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,32154238329,16581446064220603397,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0xff9b90914e248339ab0a50bf4798ef8b012eac79
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x6402b0feb58dcae3363b55e6133ca6d839bcd0d7d11a9abff01fa2372983c9d5,19,2023-04-19 08:50:35.000 UTC,1.7079578e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3943853368,2072353861028286788,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0xae5ee34994dce7bace81fab0f163895505f92225
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xe1d776dc7bcebfba8b402fed1460d2f88392fd49b03d4efc01767752cecd65f2,31,2023-06-01 03:04:59.000 UTC,1.7383174e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,14860476733,8424781743939775398,0xd050e0a4838d74769228b49dff97241b4ef3805d,false,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xaf3f5e52b8dd988fa5feeac0d5405480ec3f4a2acad2b730b156034dfdaad2c1,386,2023-02-13 09:54:47.000 UTC,1.6619072e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,429480501,302216490465484501,0x3697e949a4d9a507a6ce2f6ff6bb99bcc8eacb81,false,0x69bfc96c3983053c36e790c7eb79372bf6979518
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x244d864670d3d1a360bdcfe769dee68b808c48d7fc3c5b9cbe03cec3e1bb57dc,51,2023-04-25 19:46:47.000 UTC,1.7125443e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,94219316,53633554978929392,0x594efbe5a71a10a958d812b4c65f3dfa60922a15,false,0x91d22f84ca2675808bf3e66eb659728b2067d6e6
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x1dbc2ac6a19405e969bcaf0cef2d8d6b428af1d47366d9e17d79bc9ade8026df,19,2023-04-25 14:35:23.000 UTC,1.7123903e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4152266633,2397210922054457661,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0xff9b90914e248339ab0a50bf4798ef8b012eac79
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x457bac5c8fbaa4ed58897f8af4c7da0980e5df7b16b1559f6ce2fba624feaaca,46,2023-03-10 10:41:23.000 UTC,1.6797203e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5513292230,4195782837776005864,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0xbe3ae37271685e8b5b7188e3c83d0449da9fc409
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x85d5ef5231be1a4d41520512140a0457868e9571e8b4cedde8a29371cd369a7f,73,2023-07-13 18:26:11.000 UTC,1.7686348e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x514910771af9ca656af840dff83e8264ecf986ca,505912866414300132366,11665808,0x7d32c90762e22379235fc311fdb16fab399ed40a,false,0x837bbdccac71d15e03a6e8de25ebaecbd003a307
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x541ec554b48a97c62d280d1b61941d76d256942eb8b462d873a3882164dda0a7,110,2023-03-10 07:16:47.000 UTC,1.6796205e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,634986201775733668424,473575018956231800,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x68d00213f5f65a03b890ef354940c441d2382237e0bff3d09b3afb0e98747a06,123,2023-03-10 07:18:11.000 UTC,1.6796212e+07,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,503880140,345514043284147520,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x1b7a9c831b4f2088fa6eae337088ae2fc9913ef5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xb357cd1c4e4c0081dc02d41c8944db196967bb53be767c5d74fcc59b71bca5fb,159,2023-03-10 00:25:59.000 UTC,1.6794191e+07,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1218741315,817419204043729737,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0x752f33363a7792b39c9423baf020df48ea450029
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x352cd59252028ec3f9a5c06fefbef0b9079384d974ed2329a0e422f4c5a72a1e,14,2023-03-10 00:26:59.000 UTC,1.6794196e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1815687514,1331810290260497849,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x0dbac43b9d4b0a34000565466da446514886e8c090973321cb34b8cb8a6d7ecf,16,2023-03-10 01:18:11.000 UTC,1.6794446e+07,0xae78736cd615f374d3085123a210448e74fc6393,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,2877727070331874134100,2054273684374680362,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x3c2da26ceaccfe91178d5cc4c028c963acc490cd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x82ab81ca0528dd7f07c6e2c6d46aa9eb7081171950c2b0a9f43c8b6adccc2488,73,2023-04-23 18:21:59.000 UTC,1.7110764e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,955450321,539638551443340335,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0xeb350d4315fa5332a0efac7c2365ca2e414acabd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x3a9629180aa657b588f08e6f426021c232a667814a300465bc4befda9e8e2d3e,22,2023-06-21 14:55:35.000 UTC,1.7528764e+07,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,285757846,86974221211,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xec04b73b881ce885358e44be7d0245b144e315bb
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd03a83062449f388852783a7e6e48879f6b7314cbb9b233c4e9c4b326b44fcf6,84,2023-03-11 06:42:23.000 UTC,1.6803129e+07,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28570542267815039628,47431636103,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0xc72fe1eba65fc9a14f7236c35b5998fa98452ce0
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf89d68692625fa37f7e7d2a10f7f8763434938bfa2005c9e94716ac2a7372aec,154,2023-01-30 19:11:47.000 UTC,1.6521648e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,1265883725747618387045,857463537419512830,0x3697e949a4d9a507a6ce2f6ff6bb99bcc8eacb81,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8ac95c99ca6aeef0e640152ce9e2fa1506713b1642952a4eeb71ed351f120443,192,2023-03-09 21:50:59.000 UTC,1.6793425e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,944202219,688810278346828725,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x87a6cd60c74b7c70b7443ff4632118ccfe650d9d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xeda5dee5448db7cb2f15ffae29878342bae8ae3e1b32dfe5ca07014592674a88,161,2023-03-09 22:26:11.000 UTC,1.67936e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,705169245,511123712241257481,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x49a88f3f9ffbcd8d4181d4fef56276c68b13b3a0874631bc0e1910cfca414484,18,2023-03-09 18:29:11.000 UTC,1.6792431e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,2011366463,9951043,0xacc0e971c273af3f49f82029ad297d0898d8a266,false,0x8727aeb7d755ad9b23033e140516d5fb81f60c9a
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x04ddfb469e8ee57523146fa25fc9fa560f1b76f06c7ba2d6dbdd9d7cb16b4217,179,2023-03-09 18:30:59.000 UTC,1.679244e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1936792666,1333621755008498951,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0x7ed571262cdae3367af4fa621ab0f480d7242409
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xbdf5b66f398e693ea747f8f78181e712ae38abc79832837ecf90b913c4e21d75,136,2023-03-09 19:06:35.000 UTC,1.6792617e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2214095449,1546269971353372953,0xac9683c436e4acca9e6d9653ce13016e8e2ac3d0,false,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x17c11a9ac008e11df1698f0e969ab166c4f2b8f8695c7e7482fe1520dd47b12b,16,2023-03-22 19:05:47.000 UTC,1.6885096e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6000894202,22871912,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x2db98d6507f14615cd9b9b287d8109328b6dc209
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xc3997ba9033a23adb45911548d0161a3a7a9782766677b37e1843cc3d263b953,29,2023-07-17 17:21:35.000 UTC,1.7714431e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3937426415,2160644243761190842,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x36e61ac5a3297da0d9bffbe7827b3d98bc59c955
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x2e0be201e11a5d1f959e6db9728c166cd0493b691264a7842536effd7b285ab4,27,2023-07-27 01:55:59.000 UTC,1.7781268e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x514910771af9ca656af840dff83e8264ecf986ca,104543140370203774504,461110649738108907,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x8a78ea0a4119fd64275cc29b225d1b60cc17551596f76672d6a36df7d1ce3739,58,2023-07-27 03:55:59.000 UTC,1.7781862e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,985222888,3497415,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x36e61ac5a3297da0d9bffbe7827b3d98bc59c955
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd4d51afbde0ca99dd53912bbfa9f9f19ed2fb6453ed2377b47c5b0fb87590a76,23,2023-07-30 19:48:59.000 UTC,1.7808032e+07,0xd533a949740bb3306d119cc777fa900ba034cd52,0x6b175474e89094c44da98b954eedeac495271d0f,10676587972554765643729,18327317311485748182556,0xb206ebe579be55f5b57119bb2e7cc63708eda1aa,false,0x34c9d6229de541e2fa77e60835f5106d5842bbb3
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x750a24000ff57c23eefc6a2b79d6f8079432c2561589d1fb90af973d1cca014e,141,2023-07-30 21:05:35.000 UTC,1.7808411e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,375150667,1341736,0x594efbe5a71a10a958d812b4c65f3dfa60922a15,false,0xad591a6d35237dada634d43c1c9a5b10d6ed36f6
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x56b97dda51b1552ffbd266f6370098070248475410d51e2e4f7f3f0a294ec080,14,2023-08-01 01:58:47.000 UTC,1.7817025e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,841582718,474745972561848821,0x7d32c90762e22379235fc311fdb16fab399ed40a,false,0x3926ed2ff06123538a7b69704a0e10d65f68181f
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x23268f2d82f71a9d2555647f5e09a267ad78083423dab6efb2103a2cfbe1049f,103,2023-08-01 02:10:23.000 UTC,1.7817081e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1755200978031017324,1834185022042413103,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x4ebde1e8ad8e205d4de268ba758e5725eafbc6fd
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xd7605c02e44257738cabc618ba0b4b44dbf46d7ee0f85dea20fc795f2f77c2b7,82,2023-08-01 02:11:23.000 UTC,1.7817086e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,2749720368,1578508068568972323,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0xae1704ea3747e4861fb7283a9eaa8c70b925295c
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xf5670b63aae65e8acdaada7d9fcf41d2a401514d803cc75a48ea883439316d79,119,2023-08-01 02:11:59.000 UTC,1.7817089e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1300650061,746707856175407224,0x7d32c90762e22379235fc311fdb16fab399ed40a,false,0x9f903780044088e5540191c52af6e9ea2283c37d
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x16bc9edde669d6fb00affbe6f01441d593425199ce2d17312613655639f210a0,19,2023-08-01 03:55:35.000 UTC,1.7817603e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5830233101,21121243,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x205a61daa83d213d4e87602401f4616486a52058
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x3215e5f620cfd5fb906cc4e1c6f0102fe64a557eb10847bbbb7caf8930adf335,116,2023-08-01 15:30:59.000 UTC,1.7821061e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,88023238079,50623876330087732173,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0xabb36748f7a4a845aac52c3fa9142b5ccf2883b7
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0x25adf9e6bf24b4f95a9aac8c6c8c35f9d9231e5dc9f5c784d1841ad8cd8fe11e,32,2023-08-04 20:45:47.000 UTC,1.7844084e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2570158799,9319434,0x50a77ba863dbaa84269133e5625ef80072f1884a,false,0x634fd11310885f4f39e98f2abb785a48aa9c9e09
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xa941521a24364eff73fc14ffd0dc9bc84a93db65e6afa180fea4779715282a48,310,2023-08-04 20:45:35.000 UTC,1.7844083e+07,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2918063443,10580941,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,false,0x205a61daa83d213d4e87602401f4616486a52058
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0xcf9b40300e7c3248a0af5ababacc655f401004f28a0630e210641b439ca05d02,49,2023-08-04 20:55:47.000 UTC,1.7844134e+07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,654662678,376054093273196519,0x1a2d11cb90d1de13bb81ee7b772a08ac234a8058,false,0x9f903780044088e5540191c52af6e9ea2283c37d
